run_id,seed,model,persona,memory_type,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B14,buyer,bid,11,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B19,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B5,buyer,bid,13,13,True,12,S4,1
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B21,buyer,bid,5,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B9,buyer,bid,6,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B1,buyer,bid,11,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B20,buyer,bid,8,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B7,buyer,bid,2,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,2,B6,buyer,bid,6,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B6,buyer,bid,12,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B19,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B13,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B16,buyer,bid,13,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B12,buyer,bid,11,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B11,buyer,bid,10,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B1,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B8,buyer,bid,8,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,S1,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B21,buyer,bid,6,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,S4,seller,ask,12,12,True,13,B16,1
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B7,buyer,bid,3,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B3,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B9,buyer,bid,7,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B17,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B10,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B14,buyer,bid,12,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B15,buyer,bid,15,15,True,13,S2,2
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,3,B20,buyer,bid,12,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B21,buyer,bid,13,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B12,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B11,buyer,bid,14,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B4,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B3,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B6,buyer,bid,13,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B19,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B7,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B8,buyer,bid,9,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B14,buyer,bid,13,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B20,buyer,bid,13,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,S4,seller,ask,13,12,True,14,B11,2
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,S3,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,S1,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B9,buyer,bid,13,13,True,13,S2,0
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,4,B1,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,S1,seller,ask,13,12,True,13,B1,1
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B17,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B7,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B21,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B14,buyer,bid,15,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,S2,seller,ask,13,12,True,15,B14,3
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B3,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B12,buyer,bid,7,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B6,buyer,bid,8,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,S4,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B19,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B10,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B8,buyer,bid,10,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,5,B20,buyer,bid,15,17,True,14,S4,3
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B12,buyer,bid,8,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B3,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B8,buyer,bid,11,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B21,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,S1,seller,ask,13,12,True,15,B21,3
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B7,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B10,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B6,buyer,bid,9,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,S4,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B19,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,6,B4,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,B10,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,B17,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,B12,buyer,bid,9,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,B3,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,B8,buyer,bid,12,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,S3,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,B6,buyer,bid,10,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,7,B7,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,B7,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,S2,seller,ask,12,12,True,12,B8,0
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,B12,buyer,bid,10,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,B19,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,S3,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,B6,buyer,bid,11,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,B4,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,none,0,very_conservative,1,20260427_075608,1,8,S4,seller,ask,12,12,False,,,
