1,100,mixtral-8x22b,baseline,20260329_224510,1,4,B8,buyer,bid,0,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,4,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,S3,seller,ask,17,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B8,buyer,bid,8,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B20,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B1,buyer,bid,15,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,S2,seller,ask,12,12,True,15,B1,3
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,S4,seller,ask,15,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,5,B6,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B8,buyer,bid,4,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B23,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B24,buyer,bid,15,17,True,15,S4,2
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,6,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B8,buyer,bid,8,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,S3,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B20,buyer,bid,13,13,True,12,S3,1
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B18,buyer,bid,7,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B23,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,7,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B18,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,S2,seller,ask,12,12,True,13,B23,1
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B8,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,8,S3,seller,ask,13,12,True,13,B8,1
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B18,buyer,bid,8,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,9,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B18,buyer,bid,8,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,S3,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,10,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B18,buyer,bid,12,13,True,12,S2,1
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,11,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,S3,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,12,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,13,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,S3,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,14,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,15,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,S1,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B3,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,S2,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B10,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,S3,seller,ask,12,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B9,buyer,bid,1,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B12,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B4,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B17,buyer,bid,4,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,S4,seller,ask,14,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B6,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B13,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,1,16,B22,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B9,buyer,bid,15,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B4,buyer,bid,1,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B11,buyer,bid,15,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B3,buyer,bid,6,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,S1,seller,ask,15,12,True,15,B9,3
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B1,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B8,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B13,buyer,bid,20,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B15,buyer,bid,17,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B19,buyer,bid,2,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B5,buyer,bid,18,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,S4,seller,ask,20,12,True,20,B13,8
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B10,buyer,bid,20,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B7,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B16,buyer,bid,1,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B24,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B23,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B2,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B6,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B22,buyer,bid,20,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B12,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,S2,seller,ask,20,12,True,20,B10,8
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B18,buyer,bid,1,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B14,buyer,bid,1,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B17,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B21,buyer,bid,7,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,1,B20,buyer,bid,8,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B22,buyer,bid,9,20,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,S2,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B4,buyer,bid,1,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B5,buyer,bid,20,20,True,20,S2,0
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B8,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B20,buyer,bid,8,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B15,buyer,bid,17,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B24,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B3,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,S1,seller,ask,15,12,True,17,B15,5
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B23,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B21,buyer,bid,1,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B18,buyer,bid,14,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B19,buyer,bid,14,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,S4,seller,ask,14,12,True,14,B18,2
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B16,buyer,bid,1,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B11,buyer,bid,15,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B6,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B7,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B2,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B17,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,2,B1,buyer,bid,8,8,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,S2,seller,ask,20,12,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B6,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B8,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B7,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B16,buyer,bid,1,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B24,buyer,bid,0,0,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,S1,seller,ask,15,12,True,15,B11,3
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B19,buyer,bid,17,17,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B14,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,S4,seller,ask,17,12,True,17,B19,5
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B4,buyer,bid,15,15,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B12,buyer,bid,13,13,False,,,
1,100,mixtral-8x22b,baseline,20260329_224510,2,3,B22,buyer,bid,16,20,False,,,
