run_id,seed,model,persona,memory_type,temperature,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,S1,seller,ask,13,12,True,14,B2,2
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B22,buyer,bid,15,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B8,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,S3,seller,ask,13,12,True,15,B22,3
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,S2,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B15,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B12,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,S4,seller,ask,14,12,True,15,B15,3
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B16,buyer,bid,15,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,S1,seller,ask,13,12,True,15,B16,3
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B5,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B21,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B1,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B20,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,3,S3,seller,ask,14,12,True,17,B20,5
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,3,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,3,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,3,B9,buyer,bid,13,13,True,13,S1,0
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,3,B14,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,3,S2,seller,ask,15,12,True,17,B14,5
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,4,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,4,S3,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,4,S2,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,4,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,4,B1,buyer,bid,13,13,True,12,S4,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,5,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,5,S3,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,5,B8,buyer,bid,13,15,True,12,S3,3
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,6,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,6,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,7,B12,buyer,bid,13,13,True,12,S2,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,7,S1,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,7,S3,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,8,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,8,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,8,B5,buyer,bid,12,13,True,12,S3,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,8,S3,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,10,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,12,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B3,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B9,buyer,bid,13,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B4,buyer,bid,14,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B11,buyer,bid,15,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B6,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B5,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B16,buyer,bid,17,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B12,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B23,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B8,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,S2,seller,ask,13,12,True,18,B8,6
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,B1,buyer,bid,13,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,S3,seller,ask,13,12,True,13,B1,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,1,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B11,buyer,bid,16,20,True,13,S4,7
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B16,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B3,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B9,buyer,bid,14,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B20,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B2,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,S2,seller,ask,13,12,True,18,B16,6
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B6,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B4,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,S3,seller,ask,13,12,True,18,B4,6
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,2,B5,buyer,bid,12,13,True,12,S1,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,3,B23,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,3,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,3,S2,seller,ask,13,12,True,17,B23,5
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,3,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,3,B18,buyer,bid,13,13,True,12,S1,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,3,B22,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,3,B12,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,4,B9,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,4,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,4,B3,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,4,S4,seller,ask,13,12,True,17,B9,5
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,4,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,4,B2,buyer,bid,13,15,True,13,S2,2
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,4,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,5,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,5,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,5,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,5,B10,buyer,bid,12,13,True,12,S1,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,5,S4,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,6,S3,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,6,S4,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,6,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,7,B22,buyer,bid,13,15,True,12,S1,3
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,7,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,7,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,7,B3,buyer,bid,13,13,True,12,S1,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,7,S4,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,7,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,8,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,8,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,8,S4,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,8,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,9,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,9,S3,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,2,10,S1,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B9,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B6,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B22,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,S3,seller,ask,13,12,True,19,B22,7
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B2,buyer,bid,13,13,True,13,S1,0
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B3,buyer,bid,13,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,S4,seller,ask,13,12,True,13,B3,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B1,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,S2,seller,ask,13,12,True,13,B1,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B10,buyer,bid,13,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B11,buyer,bid,14,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B12,buyer,bid,15,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,1,B20,buyer,bid,16,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B5,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B19,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,S3,seller,ask,13,12,True,16,B20,4
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B14,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,S2,seller,ask,13,12,True,15,B14,3
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B8,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B12,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B11,buyer,bid,16,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B6,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,S1,seller,ask,14,12,True,19,B6,7
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B9,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,B10,buyer,bid,14,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,2,S4,seller,ask,13,12,True,17,B9,5
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,S2,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,S3,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,B17,buyer,bid,13,13,True,13,S3,0
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,B13,buyer,bid,14,15,True,13,S4,2
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,B11,buyer,bid,17,20,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,S1,seller,ask,15,12,True,17,B11,5
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,B12,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,3,B10,buyer,bid,15,17,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,4,S2,seller,ask,15,12,True,17,B12,5
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,4,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,4,S1,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,4,S3,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,4,B10,buyer,bid,16,17,True,13,S4,4
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,5,S1,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,5,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,5,S3,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,5,S2,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,6,S2,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,6,B8,buyer,bid,12,13,True,12,S3,1
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,6,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,7,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,7,S2,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,8,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,8,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,9,B5,buyer,bid,13,15,True,12,S4,3
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,9,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,3,10,S2,seller,ask,12,12,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,S2,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B24,buyer,bid,14,20,True,13,S2,7
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B10,buyer,bid,1,8,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B3,buyer,bid,2,17,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B14,buyer,bid,3,17,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B20,buyer,bid,4,15,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B8,buyer,bid,5,15,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B17,buyer,bid,6,13,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B21,buyer,bid,7,13,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B11,buyer,bid,8,13,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,S1,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,S3,seller,ask,13,12,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B19,buyer,bid,14,20,True,13,S1,7
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B23,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B15,buyer,bid,15,15,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B22,buyer,bid,16,17,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B16,buyer,bid,17,20,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,B1,buyer,bid,18,20,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,1,S4,seller,ask,13,12,True,18,B1,6
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B11,buyer,bid,9,13,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B2,buyer,bid,7,8,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B21,buyer,bid,8,13,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,S4,seller,ask,18,12,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,S3,seller,ask,17,12,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B20,buyer,bid,5,15,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B12,buyer,bid,17,17,True,17,S3,0
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B23,buyer,bid,14,15,False,,,
2,43,gemma3-27b,baseline,baseline,0.7,very_averse,1,none,0,none,0,20260503_182325,1,2,B8,buyer,bid,6,15,False,,,
