run_id,seed,model,persona,memory_type,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,S2,seller,ask,16,12,True,17,B11,5
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B15,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B16,buyer,bid,16,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B10,buyer,bid,3,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B19,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B5,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B9,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B1,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B20,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B7,buyer,bid,2,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B6,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,2,B3,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,B19,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,B16,buyer,bid,17,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,B12,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,S3,seller,ask,17,12,True,17,B16,5
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,B21,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,B7,buyer,bid,3,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,B10,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,S2,seller,ask,15,12,True,15,B21,3
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,3,B20,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,B10,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,B6,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,B19,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,B7,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,S2,seller,ask,14,12,True,17,B20,5
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,B9,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,4,B1,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,5,S1,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,5,B7,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,5,S2,seller,ask,13,12,True,13,B9,1
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,5,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,5,B19,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,5,S3,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,5,B10,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,6,B12,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,6,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,6,S2,seller,ask,12,12,True,13,B12,1
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,6,B7,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,6,B10,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,6,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,7,B10,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,7,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,7,S3,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,7,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,7,B7,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,8,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,8,S3,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,8,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,10,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,1,10,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,B16,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,S4,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,S2,seller,ask,17,12,True,17,B16,5
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,S1,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,B12,buyer,bid,19,20,True,18,S1,2
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,B23,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,B18,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,B5,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,B3,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,1,S3,seller,ask,18,12,True,19,B23,7
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B22,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B3,buyer,bid,20,20,True,18,S3,2
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B1,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,S4,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B10,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B11,buyer,bid,17,17,True,17,S4,0
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B13,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B8,buyer,bid,10,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B21,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B4,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,S1,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,S2,seller,ask,16,12,True,16,B13,4
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,2,B5,buyer,bid,20,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,B10,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,B8,buyer,bid,11,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,B18,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,S2,seller,ask,15,12,True,20,B5,8
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,S4,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,B14,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,S1,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,S3,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,B17,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,B4,buyer,bid,17,17,True,16,S4,1
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,3,B2,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,4,B8,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,4,S4,seller,ask,15,12,True,15,B2,3
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,4,S2,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,4,S1,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,4,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,5,B8,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,5,S1,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,5,S4,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,5,S3,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,5,B18,buyer,bid,14,15,True,14,S2,1
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,5,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,6,S3,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,6,S1,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,6,B22,buyer,bid,13,13,True,13,S2,0
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,6,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,6,B17,buyer,bid,14,15,True,13,S4,2
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,7,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,7,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,2,7,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B22,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,S4,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B8,buyer,bid,15,17,True,15,S4,2
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B14,buyer,bid,16,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,S3,seller,ask,16,12,True,16,B14,4
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,S1,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B4,buyer,bid,17,17,True,16,S1,1
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B17,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B19,buyer,bid,15,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B23,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B7,buyer,bid,17,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,S2,seller,ask,17,12,True,17,B7,5
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B2,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,1,B1,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,S2,seller,ask,17,12,True,19,B1,7
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,B15,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,B2,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,B19,buyer,bid,16,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,S4,seller,ask,16,12,True,19,B2,7
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,B17,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,S1,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,B22,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,2,S3,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,3,S1,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,3,B19,buyer,bid,17,20,True,16,S1,4
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,3,B21,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,3,B11,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,3,B18,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,3,S2,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,3,S4,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,4,S4,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,4,S2,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,4,S1,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,5,S4,seller,ask,15,12,True,15,B11,3
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,5,B23,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,6,S4,seller,ask,14,12,True,16,B23,4
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,7,S4,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,7,B24,buyer,bid,13,13,True,13,S4,0
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,8,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_113926,3,9,B22,buyer,bid,13,15,True,12,S4,3
