run_id,seed,model,persona,memory_type,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,B7,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,B23,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,S2,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,S4,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,B5,buyer,bid,13,13,True,13,S2,0
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,B8,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,B10,buyer,bid,13,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,B21,buyer,bid,14,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,S3,seller,ask,13,12,True,14,B21,2
1,72,gemma3-27b,baseline,refined,20260420_105659,1,5,S1,seller,ask,14,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,S3,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,S1,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,B10,buyer,bid,13,13,True,12,S3,1
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,S4,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,B8,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,S2,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,B3,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,6,B1,buyer,bid,13,13,True,12,S4,1
1,72,gemma3-27b,baseline,refined,20260420_105659,1,7,B3,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,7,B8,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,7,B7,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,7,S1,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,1,7,B12,buyer,bid,13,13,True,12,S1,1
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B18,buyer,bid,16,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B16,buyer,bid,17,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,S4,seller,ask,16,12,True,17,B16,5
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B20,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B19,buyer,bid,8,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B12,buyer,bid,9,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,S3,seller,ask,16,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B1,buyer,bid,10,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B10,buyer,bid,11,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B9,buyer,bid,12,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B15,buyer,bid,13,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B4,buyer,bid,14,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,S2,seller,ask,15,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B13,buyer,bid,15,20,True,15,S2,5
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,B5,buyer,bid,16,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,1,S1,seller,ask,15,12,True,16,B5,4
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B11,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B21,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B19,buyer,bid,9,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,S3,seller,ask,15,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B18,buyer,bid,17,17,True,15,S3,2
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,S2,seller,ask,14,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B3,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B12,buyer,bid,10,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,S1,seller,ask,14,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B22,buyer,bid,15,15,True,14,S2,1
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B4,buyer,bid,15,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,S4,seller,ask,15,12,True,15,B4,3
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B2,buyer,bid,15,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B20,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B1,buyer,bid,11,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B7,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B8,buyer,bid,15,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B10,buyer,bid,12,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,2,B9,buyer,bid,13,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,S1,seller,ask,13,12,True,15,B2,3
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B19,buyer,bid,10,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B12,buyer,bid,11,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B9,buyer,bid,14,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B17,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B14,buyer,bid,13,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B10,buyer,bid,15,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B15,buyer,bid,13,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B11,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,S3,seller,ask,14,12,True,15,B10,3
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B1,buyer,bid,12,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,S4,seller,ask,14,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,S2,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,3,B24,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B12,buyer,bid,13,20,True,13,S2,7
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B15,buyer,bid,14,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B8,buyer,bid,15,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,S1,seller,ask,12,12,True,15,B8,3
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,S3,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,S2,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,S4,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B7,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B20,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B1,buyer,bid,13,13,True,12,S2,1
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B21,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B9,buyer,bid,15,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B6,buyer,bid,13,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B19,buyer,bid,11,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,4,B3,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,B15,buyer,bid,15,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,B20,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,S4,seller,ask,12,12,True,15,B9,3
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,B24,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,B7,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,S3,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,B11,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,B17,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,S2,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,5,B19,buyer,bid,12,13,True,12,S3,1
1,72,gemma3-27b,baseline,refined,20260420_105659,2,6,S1,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,6,B11,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,6,B6,buyer,bid,13,13,True,13,S1,0
1,72,gemma3-27b,baseline,refined,20260420_105659,2,6,B3,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,6,B14,buyer,bid,13,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,6,B21,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,6,S3,seller,ask,12,12,True,13,B14,1
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,S2,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,B3,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,B17,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,B15,buyer,bid,14,15,True,13,S2,2
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,S1,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,S3,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,S4,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,B20,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,2,7,B24,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B13,buyer,bid,16,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,S2,seller,ask,15,12,True,16,B13,4
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,S4,seller,ask,16,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B20,buyer,bid,17,17,True,16,S4,1
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B21,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B7,buyer,bid,8,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,S1,seller,ask,15,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B2,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B22,buyer,bid,17,20,True,15,S1,5
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,S3,seller,ask,15,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B24,buyer,bid,16,20,True,15,S3,5
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B12,buyer,bid,17,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B3,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,1,B1,buyer,bid,18,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,S1,seller,ask,14,12,True,18,B1,6
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B15,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B21,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,S2,seller,ask,14,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B11,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B16,buyer,bid,15,15,True,14,S2,1
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,S3,seller,ask,14,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B23,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B17,buyer,bid,17,17,True,14,S3,3
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B19,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B12,buyer,bid,18,20,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,S4,seller,ask,15,12,True,18,B12,6
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B7,buyer,bid,9,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B5,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,2,B4,buyer,bid,17,17,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,S2,seller,ask,13,12,True,17,B4,5
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B14,buyer,bid,13,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,S3,seller,ask,13,12,True,13,B14,1
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B23,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B10,buyer,bid,13,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B6,buyer,bid,11,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B3,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,S1,seller,ask,13,12,True,13,B10,1
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B18,buyer,bid,15,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,S4,seller,ask,15,12,True,15,B18,3
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B15,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B7,buyer,bid,10,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B19,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B8,buyer,bid,15,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B2,buyer,bid,8,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,3,B9,buyer,bid,14,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,S1,seller,ask,12,12,True,15,B8,3
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,B6,buyer,bid,12,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,S3,seller,ask,12,12,True,12,B6,0
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,B9,buyer,bid,15,15,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,S4,seller,ask,14,12,True,15,B9,3
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,B7,buyer,bid,11,13,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,B23,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,B5,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,B11,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,4,S2,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,5,S1,seller,ask,12,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,5,S4,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,5,B19,buyer,bid,7,8,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,5,B23,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,5,B3,buyer,bid,0,0,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,5,S2,seller,ask,13,12,False,,,
1,72,gemma3-27b,baseline,refined,20260420_105659,3,5,B7,buyer,bid,12,13,True,12,S2,1
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B21,buyer,bid,10,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B23,buyer,bid,11,20,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B19,buyer,bid,12,17,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B4,buyer,bid,7,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B17,buyer,bid,13,15,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B24,buyer,bid,14,15,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B9,buyer,bid,15,20,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B1,buyer,bid,16,17,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B22,buyer,bid,7,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,S1,seller,ask,15,12,True,16,B1,4
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,S4,seller,ask,17,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B8,buyer,bid,18,20,True,17,S4,3
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,S3,seller,ask,15,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B16,buyer,bid,18,20,True,15,S3,5
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,S2,seller,ask,14,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B10,buyer,bid,7,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B14,buyer,bid,8,17,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,1,B12,buyer,bid,9,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,S1,seller,ask,14,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,S3,seller,ask,14,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B12,buyer,bid,10,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B20,buyer,bid,7,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B14,buyer,bid,11,17,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B9,buyer,bid,16,20,True,14,S2,6
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B23,buyer,bid,12,20,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,S2,seller,ask,13,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B21,buyer,bid,11,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B2,buyer,bid,13,13,True,13,S2,0
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,S4,seller,ask,16,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B6,buyer,bid,15,15,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B3,buyer,bid,15,15,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B18,buyer,bid,13,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B17,buyer,bid,14,15,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B19,buyer,bid,16,17,True,16,S4,1
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B15,buyer,bid,17,17,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,2,B10,buyer,bid,8,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,B24,buyer,bid,15,15,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,S4,seller,ask,15,12,True,17,B15,5
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,B21,buyer,bid,12,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,S1,seller,ask,13,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,B17,buyer,bid,13,15,True,13,S1,2
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,S3,seller,ask,13,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,B4,buyer,bid,7,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,B23,buyer,bid,13,20,True,13,S3,7
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,B12,buyer,bid,11,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,3,S2,seller,ask,12,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B3,buyer,bid,13,15,True,12,S2,3
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,S4,seller,ask,14,12,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B21,buyer,bid,13,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B6,buyer,bid,15,15,True,14,S4,1
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B14,buyer,bid,17,17,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,S3,seller,ask,12,12,True,17,B14,5
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B12,buyer,bid,12,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B4,buyer,bid,8,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B18,buyer,bid,13,13,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B10,buyer,bid,7,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,4,B20,buyer,bid,7,8,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,5,B24,buyer,bid,14,15,False,,,
2,73,gemma3-27b,baseline,refined,20260420_105659,1,5,S1,seller,ask,12,12,True,14,B24,2
