run_id,seed,model,persona,memory_type,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,5,B7,buyer,bid,8,13,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,6,B7,buyer,bid,9,13,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,6,S4,seller,ask,15,12,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,6,S1,seller,ask,14,12,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,6,B9,buyer,bid,10,15,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,6,B17,buyer,bid,12,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,7,B22,buyer,bid,15,15,True,14,S1,1
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,7,B20,buyer,bid,9,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,7,S1,seller,ask,13,12,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,8,B24,buyer,bid,13,13,True,13,S1,0
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,9,B4,buyer,bid,14,15,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,9,B20,buyer,bid,15,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,9,S3,seller,ask,14,12,True,15,B20,3
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B23,buyer,bid,1,8,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B7,buyer,bid,2,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B24,buyer,bid,3,15,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B10,buyer,bid,4,13,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B6,buyer,bid,5,20,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B15,buyer,bid,6,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B8,buyer,bid,7,15,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B17,buyer,bid,8,8,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B14,buyer,bid,9,13,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B22,buyer,bid,16,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B21,buyer,bid,17,20,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,S2,seller,ask,16,12,True,17,B21,5
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,S4,seller,ask,16,12,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B2,buyer,bid,17,20,True,16,S4,4
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B19,buyer,bid,18,20,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,S4,seller,ask,15,12,True,18,B19,6
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B10,buyer,bid,5,13,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B5,buyer,bid,6,15,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B14,buyer,bid,10,13,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B20,buyer,bid,15,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,S1,seller,ask,13,12,True,15,B20,3
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,S4,seller,ask,17,12,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B15,buyer,bid,17,17,True,17,S4,0
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B8,buyer,bid,8,15,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B6,buyer,bid,9,20,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B22,buyer,bid,16,17,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,4,S4,seller,ask,16,12,True,16,B22,4
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,5,B8,buyer,bid,9,15,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,6,B6,buyer,bid,10,20,False,,,
1,72,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,6,B7,buyer,bid,11,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B4,buyer,bid,1,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B17,buyer,bid,2,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B20,buyer,bid,3,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B24,buyer,bid,4,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B9,buyer,bid,5,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B1,buyer,bid,6,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B22,buyer,bid,7,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,S1,seller,ask,13,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B18,buyer,bid,8,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B6,buyer,bid,9,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B8,buyer,bid,14,20,True,13,S1,7
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,S3,seller,ask,13,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B3,buyer,bid,14,15,True,13,S3,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B16,buyer,bid,14,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B15,buyer,bid,15,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,S2,seller,ask,13,12,True,15,B15,3
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,S1,seller,ask,12,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B12,buyer,bid,12,13,True,12,S1,1
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B14,buyer,bid,14,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B9,buyer,bid,15,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B1,buyer,bid,16,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B23,buyer,bid,17,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,S2,seller,ask,14,12,True,17,B23,5
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,S4,seller,ask,12,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B6,buyer,bid,12,15,True,12,S4,3
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B18,buyer,bid,9,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B24,buyer,bid,10,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B19,buyer,bid,11,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,B21,buyer,bid,12,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,S3,seller,ask,12,12,True,12,B21,0
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,B9,buyer,bid,16,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,B16,buyer,bid,17,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,4,S2,seller,ask,16,12,True,17,B16,5
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,4,B18,buyer,bid,10,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,4,B9,buyer,bid,17,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,5,S1,seller,ask,13,12,True,17,B9,5
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,5,S2,seller,ask,16,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,6,S1,seller,ask,12,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,6,B18,buyer,bid,12,13,True,12,S1,1
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,8,S2,seller,ask,16,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,9,B19,buyer,bid,16,17,True,16,S2,1
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,10,S2,seller,ask,15,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,S1,seller,ask,17,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B3,buyer,bid,7,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B19,buyer,bid,8,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B15,buyer,bid,9,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B22,buyer,bid,8,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,S2,seller,ask,15,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B17,buyer,bid,10,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B6,buyer,bid,11,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B12,buyer,bid,12,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B1,buyer,bid,13,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B8,buyer,bid,14,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,S4,seller,ask,13,12,True,14,B8,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B5,buyer,bid,14,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B13,buyer,bid,15,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,1,B11,buyer,bid,16,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,2,S2,seller,ask,13,12,True,16,B11,4
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,2,S3,seller,ask,13,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,2,B7,buyer,bid,14,17,True,13,S3,4
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,2,S1,seller,ask,15,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,2,B15,buyer,bid,14,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,2,B12,buyer,bid,15,20,True,15,S1,5
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,2,B24,buyer,bid,16,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,3,B1,buyer,bid,17,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,3,B13,buyer,bid,18,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,3,S4,seller,ask,17,12,True,18,B13,6
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,4,B3,buyer,bid,7,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,4,B4,buyer,bid,8,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,4,B17,buyer,bid,9,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,4,B24,buyer,bid,16,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,4,S2,seller,ask,15,12,True,16,B24,4
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,5,B15,buyer,bid,14,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,5,S2,seller,ask,14,12,True,14,B15,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,5,B19,buyer,bid,8,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,5,B1,buyer,bid,13,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,6,S4,seller,ask,13,12,True,13,B1,1
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,7,B3,buyer,bid,7,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,7,B19,buyer,bid,8,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,2,7,B17,buyer,bid,9,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B11,buyer,bid,7,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B6,buyer,bid,8,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B16,buyer,bid,9,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B23,buyer,bid,10,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B24,buyer,bid,11,13,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B8,buyer,bid,12,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B12,buyer,bid,13,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B3,buyer,bid,14,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B2,buyer,bid,15,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,S4,seller,ask,13,12,True,15,B2,3
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,S3,seller,ask,13,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,S1,seller,ask,12,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B9,buyer,bid,18,20,True,12,S1,8
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,1,B5,buyer,bid,13,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B5,buyer,bid,14,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B6,buyer,bid,15,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B4,buyer,bid,16,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B12,buyer,bid,14,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,S4,seller,ask,14,12,True,16,B4,4
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,B21,buyer,bid,11,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,2,S2,seller,ask,13,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B8,buyer,bid,14,20,True,13,S2,7
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B23,buyer,bid,11,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B14,buyer,bid,12,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B6,buyer,bid,16,20,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,S4,seller,ask,15,12,True,16,B6,4
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B3,buyer,bid,14,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,S3,seller,ask,13,12,True,14,B3,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B11,buyer,bid,7,8,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,3,B12,buyer,bid,15,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,4,B12,buyer,bid,16,17,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,4,S2,seller,ask,15,12,True,16,B12,4
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,4,S4,seller,ask,15,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,4,B21,buyer,bid,16,17,True,15,S4,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,5,B5,buyer,bid,13,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,5,B18,buyer,bid,14,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,5,S2,seller,ask,14,12,True,14,B18,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,5,S4,seller,ask,14,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,5,B14,buyer,bid,14,15,True,14,S4,1
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,6,B5,buyer,bid,14,15,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,6,S1,seller,ask,13,12,True,14,B5,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,6,S4,seller,ask,13,12,False,,,
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,7,B23,buyer,bid,14,15,True,13,S4,2
2,73,qwen2.5-coder-32B,baseline,refined,20260420_105700,3,7,S4,seller,ask,13,12,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,S2,seller,ask,13,12,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B8,buyer,bid,14,20,True,13,S2,7
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B15,buyer,bid,14,20,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B17,buyer,bid,15,17,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,S4,seller,ask,14,12,True,15,B17,3
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,S3,seller,ask,13,12,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B14,buyer,bid,14,17,True,13,S3,4
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B18,buyer,bid,14,17,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B19,buyer,bid,14,15,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B22,buyer,bid,15,20,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B10,buyer,bid,16,17,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,1,B4,buyer,bid,17,20,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,S1,seller,ask,16,12,True,17,B4,5
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B19,buyer,bid,15,15,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,2,B15,buyer,bid,16,20,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,S4,seller,ask,14,12,True,16,B15,4
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,B21,buyer,bid,15,15,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,B22,buyer,bid,16,20,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,3,B18,buyer,bid,16,17,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,4,B22,buyer,bid,17,20,False,,,
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,4,S3,seller,ask,14,12,True,17,B22,5
3,74,qwen2.5-coder-32B,baseline,refined,20260420_105700,1,4,B24,buyer,bid,7,8,False,,,
