run_id,seed,model,persona,memory_type,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,4,B10,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,4,B8,buyer,bid,11,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,4,B21,buyer,bid,1,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,4,B9,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,4,B23,buyer,bid,12,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,4,B2,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,4,B24,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,B23,buyer,bid,16,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,B8,buyer,bid,12,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,S1,seller,ask,13,12,True,16,B23,4
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,B1,buyer,bid,12,13,True,12,S4,1
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,S3,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,B18,buyer,bid,14,15,True,14,S3,1
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,B21,buyer,bid,2,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,5,S2,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,S3,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,S2,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B2,buyer,bid,14,15,True,14,S2,1
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B21,buyer,bid,3,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B9,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,S1,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B20,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B19,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B24,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B10,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,S4,seller,ask,12,12,True,13,B10,1
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,6,B8,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,7,B21,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,7,S2,seller,ask,13,12,True,13,B8,1
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,7,S3,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,7,B24,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,7,B15,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,7,S4,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,2,7,S1,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B7,buyer,bid,14,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,S3,seller,ask,14,12,True,14,B7,2
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B3,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,S2,seller,ask,14,12,True,15,B3,3
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B15,buyer,bid,16,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B11,buyer,bid,17,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B20,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B23,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B10,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,S4,seller,ask,17,12,True,18,B23,6
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,S1,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B17,buyer,bid,16,17,True,13,S1,4
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B1,buyer,bid,19,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B4,buyer,bid,16,17,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B22,buyer,bid,14,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,1,B12,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,B11,buyer,bid,18,20,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,S4,seller,ask,17,12,True,19,B1,7
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,B21,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,B12,buyer,bid,8,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,B16,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,S3,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,B13,buyer,bid,13,13,True,13,S3,0
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,B19,buyer,bid,15,15,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,passive,2,none,0,20260427_123100,3,2,S1,seller,ask,12,12,True,15,B19,3
