run_id,seed,model,persona,memory_type,risk_aversion,risk_aversion_level,aggressiveness,aggressiveness_level,profit_orientation,profit_orientation_level,timestamp,period,step,agent_id,agent_type,action,submitted_price,reservation_value,matched,trade_price,counterparty,profit
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,S3,seller,ask,16,12,True,16,B16,4
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,B24,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,S1,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,S4,seller,ask,20,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,B7,buyer,bid,1,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,B9,buyer,bid,2,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,B10,buyer,bid,3,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,S2,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,3,B20,buyer,bid,17,17,True,17,S1,0
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,B10,buyer,bid,4,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,B24,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,B7,buyer,bid,2,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,B5,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,S4,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,S3,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,S2,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,B2,buyer,bid,17,17,True,16,S2,1
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,4,S1,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,S1,seller,ask,17,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,B7,buyer,bid,3,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,S2,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,B12,buyer,bid,13,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,S4,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,S3,seller,ask,18,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,B10,buyer,bid,5,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,B8,buyer,bid,15,15,True,15,S2,0
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,5,B24,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,6,S1,seller,ask,16,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,6,S3,seller,ask,19,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,6,S2,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,6,B10,buyer,bid,6,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,6,B1,buyer,bid,11,13,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,6,S4,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,6,B24,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,7,B10,buyer,bid,7,8,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,7,S4,seller,ask,14,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,7,B17,buyer,bid,0,0,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,7,S1,seller,ask,15,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,7,S2,seller,ask,13,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,8,S2,seller,ask,12,12,False,,,
1,42,gemma3-27b,baseline,baseline,none,0,very_passive,1,none,0,20260427_075608,1,8,S1,seller,ask,13,12,False,,,
